Driver,Team,Circuit,PrevLapTime,AvgLast3Laps,AvgLast5Laps,TyreLife,Compound,Stint,LapNumber,Position,TrackStatus,InPit,AirTemp,TrackTemp,Humidity,Rainfall,NextLapTime
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.27,81.30733333,81.553,8,MEDIUM,2,37,14,1,0,23.96466667,42.664,38.30666667,0,81.134
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.951,81.50233333,81.4038,9,MEDIUM,2,38,13,1,0,23.96466667,42.664,38.30666667,0,81.469
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.134,81.45166667,81.4014,10,MEDIUM,2,39,13,1,0,23.96466667,42.664,38.30666667,0,81.612
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.469,81.518,81.422,11,MEDIUM,2,40,13,1,0,23.96466667,42.664,38.30666667,0,82.339
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.612,81.405,81.4872,12,MEDIUM,2,41,13,1,0,23.96466667,42.664,38.30666667,0,80.824
TSU,Red Bull Racing,Emilia Romagna Grand Prix,82.339,81.80666667,81.701,13,MEDIUM,2,42,12,1,0,23.96466667,42.664,38.30666667,0,81.088
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.824,81.59166667,81.4756,14,MEDIUM,2,43,12,1,0,23.96466667,42.664,38.30666667,0,81.178
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.088,81.417,81.4664,15,MEDIUM,2,44,12,1,0,23.96466667,42.664,38.30666667,0,81.849
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.178,81.03,81.4082,25,MEDIUM,2,54,10,1,0,23.96466667,42.664,38.30666667,0,80.83
TSU,Red Bull Racing,Emilia Romagna Grand Prix,81.849,81.37166667,81.4556,26,MEDIUM,2,55,10,1,0,23.96466667,42.664,38.30666667,0,80.516
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.83,81.28566667,81.1538,27,MEDIUM,2,56,10,1,0,23.96466667,42.664,38.30666667,0,80.649
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.516,81.065,81.0922,28,MEDIUM,2,57,10,1,0,23.96466667,42.664,38.30666667,0,80.412
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.649,80.665,81.0044,29,MEDIUM,2,58,10,1,0,23.96466667,42.664,38.30666667,0,80.457
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.412,80.52566667,80.8512,30,MEDIUM,2,59,10,1,0,23.96466667,42.664,38.30666667,0,80.039
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.457,80.506,80.5728,31,MEDIUM,2,60,10,1,0,23.96466667,42.664,38.30666667,0,80.081
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.039,80.30266667,80.4146,32,MEDIUM,2,61,10,1,0,23.96466667,42.664,38.30666667,0,80.238
TSU,Red Bull Racing,Emilia Romagna Grand Prix,80.081,80.19233333,80.3276,33,MEDIUM,2,62,10,1,0,23.96466667,42.664,38.30666667,0,80.47
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.977,81.141,81.1624,7,MEDIUM,1,7,1,1,0,23.96466667,42.664,38.30666667,0,81.206
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.496,81.23366667,81.2354,8,MEDIUM,1,8,1,1,0,23.96466667,42.664,38.30666667,0,81.194
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.206,81.22633333,81.225,9,MEDIUM,1,9,1,1,0,23.96466667,42.664,38.30666667,0,81.257
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.194,81.29866667,81.2202,10,MEDIUM,1,10,1,1,0,23.96466667,42.664,38.30666667,0,81.289
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.257,81.219,81.226,11,MEDIUM,1,11,1,1,0,23.96466667,42.664,38.30666667,0,81.51
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.289,81.24666667,81.2884,12,MEDIUM,1,12,1,1,0,23.96466667,42.664,38.30666667,0,81.435
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.51,81.352,81.2912,13,MEDIUM,1,13,1,1,0,23.96466667,42.664,38.30666667,0,81.402
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.435,81.41133333,81.337,14,MEDIUM,1,14,1,1,0,23.96466667,42.664,38.30666667,0,81.231
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.402,81.449,81.3786,15,MEDIUM,1,15,1,1,0,23.96466667,42.664,38.30666667,0,81.276
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.231,81.356,81.3734,16,MEDIUM,1,16,1,1,0,23.96466667,42.664,38.30666667,0,81.024
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.276,81.303,81.3708,17,MEDIUM,1,17,1,1,0,23.96466667,42.664,38.30666667,0,80.856
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.024,81.177,81.2736,18,MEDIUM,1,18,1,1,0,23.96466667,42.664,38.30666667,0,81.255
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.856,81.052,81.1578,19,MEDIUM,1,19,1,1,0,23.96466667,42.664,38.30666667,0,81.206
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.255,81.045,81.1284,20,MEDIUM,1,20,1,1,0,23.96466667,42.664,38.30666667,0,81.115
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.206,81.10566667,81.1234,21,MEDIUM,1,21,1,1,0,23.96466667,42.664,38.30666667,0,81.161
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.115,81.192,81.0912,22,MEDIUM,1,22,1,1,0,23.96466667,42.664,38.30666667,0,81.464
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.161,81.16066667,81.1186,23,MEDIUM,1,23,1,1,0,23.96466667,42.664,38.30666667,0,81.254
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.464,81.24666667,81.2402,24,MEDIUM,1,24,1,1,0,23.96466667,42.664,38.30666667,0,81.36
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.254,81.293,81.24,25,MEDIUM,1,25,1,1,0,23.96466667,42.664,38.30666667,0,81.079
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.36,81.35933333,81.2708,26,MEDIUM,1,26,1,1,0,23.96466667,42.664,38.30666667,0,81.316
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.079,81.231,81.2636,27,MEDIUM,1,27,1,1,0,23.96466667,42.664,38.30666667,0,81.579
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.316,81.25166667,81.2946,28,MEDIUM,1,28,1,1,0,23.96466667,42.664,38.30666667,0,80.33
VER,Red Bull Racing,Emilia Romagna Grand Prix,81.579,81.32466667,81.3176,3,HARD,2,32,1,1,0,23.96466667,42.664,38.30666667,0,80.347
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.33,81.075,81.1328,4,HARD,2,33,1,1,0,23.96466667,42.664,38.30666667,0,80.271
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.347,80.752,80.9302,5,HARD,2,34,1,1,0,23.96466667,42.664,38.30666667,0,80.12
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.271,80.316,80.7686,6,HARD,2,35,1,1,0,23.96466667,42.664,38.30666667,0,79.96
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.12,80.246,80.5294,7,HARD,2,36,1,1,0,23.96466667,42.664,38.30666667,0,79.706
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.96,80.117,80.2056,8,HARD,2,37,1,1,0,23.96466667,42.664,38.30666667,0,79.788
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.706,79.92866667,80.0808,9,HARD,2,38,1,1,0,23.96466667,42.664,38.30666667,0,79.755
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.788,79.818,79.969,10,HARD,2,39,1,1,0,23.96466667,42.664,38.30666667,0,79.653
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.755,79.74966667,79.8658,11,HARD,2,40,1,1,0,23.96466667,42.664,38.30666667,0,79.639
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.653,79.732,79.7724,12,HARD,2,41,1,1,0,23.96466667,42.664,38.30666667,0,79.513
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.639,79.68233333,79.7082,13,HARD,2,42,1,1,0,23.96466667,42.664,38.30666667,0,79.553
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.513,79.60166667,79.6696,14,HARD,2,43,1,1,0,23.96466667,42.664,38.30666667,0,79.79
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.553,79.56833333,79.6226,15,HARD,2,44,1,1,0,23.96466667,42.664,38.30666667,0,80.167
VER,Red Bull Racing,Emilia Romagna Grand Prix,79.79,79.61866667,79.6296,16,HARD,2,45,1,1,0,23.96466667,42.664,38.30666667,0,78.611
VER,Red Bull Racing,Emilia Romagna Grand Prix,80.167,79.83666667,79.7324,8,HARD,3,54,1,1,0,23.96466667,42.664,38.30666667,0,78.214
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.611,79.52266667,79.5268,9,HARD,3,55,1,1,0,23.96466667,42.664,38.30666667,0,78.101
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.214,78.99733333,79.267,10,HARD,3,56,1,1,0,23.96466667,42.664,38.30666667,0,78.22
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.101,78.30866667,78.9766,11,HARD,3,57,1,1,0,23.96466667,42.664,38.30666667,0,77.988
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.22,78.17833333,78.6626,12,HARD,3,58,1,1,0,23.96466667,42.664,38.30666667,0,78.037
VER,Red Bull Racing,Emilia Romagna Grand Prix,77.988,78.103,78.2268,13,HARD,3,59,1,1,0,23.96466667,42.664,38.30666667,0,78.439
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.037,78.08166667,78.112,14,HARD,3,60,1,1,0,23.96466667,42.664,38.30666667,0,78.399
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.439,78.15466667,78.157,15,HARD,3,61,1,1,0,23.96466667,42.664,38.30666667,0,78.597
VER,Red Bull Racing,Emilia Romagna Grand Prix,78.399,78.29166667,78.2166,16,HARD,3,62,1,1,0,23.96466667,42.664,38.30666667,0,78.589
ALB,Williams,Monaco Grand Prix,84.151,81.96966667,81.56,14,MEDIUM,1,10,10,2,0,22.209375,43.3175,52.51875,0,79.447
ALB,Williams,Monaco Grand Prix,81.528,82.05,81.7726,15,MEDIUM,1,11,10,21,0,22.209375,43.3175,52.51875,0,79.66
ALB,Williams,Monaco Grand Prix,79.447,81.70866667,81.3768,16,MEDIUM,1,12,10,1,0,22.209375,43.3175,52.51875,0,79.244
ALB,Williams,Monaco Grand Prix,79.66,80.21166667,81.0514,17,MEDIUM,1,13,10,1,0,22.209375,43.3175,52.51875,0,79.817
ALB,Williams,Monaco Grand Prix,79.244,79.45033333,80.806,18,MEDIUM,1,14,10,1,0,22.209375,43.3175,52.51875,0,80.143
ALB,Williams,Monaco Grand Prix,79.817,79.57366667,79.9392,19,MEDIUM,1,15,10,1,0,22.209375,43.3175,52.51875,0,80.692
ALB,Williams,Monaco Grand Prix,80.143,79.73466667,79.6622,20,MEDIUM,1,16,10,1,0,22.209375,43.3175,52.51875,0,80.978
ALB,Williams,Monaco Grand Prix,80.692,80.21733333,79.9112,21,MEDIUM,1,17,10,1,0,22.209375,43.3175,52.51875,0,80.235
ALB,Williams,Monaco Grand Prix,80.978,80.60433333,80.1748,22,MEDIUM,1,18,10,1,0,22.209375,43.3175,52.51875,0,79.279
ALB,Williams,Monaco Grand Prix,80.235,80.635,80.373,23,MEDIUM,1,19,10,1,0,22.209375,43.3175,52.51875,0,77.928
ALB,Williams,Monaco Grand Prix,79.279,80.164,80.2654,24,MEDIUM,1,20,10,1,0,22.209375,43.3175,52.51875,0,77.096
ALB,Williams,Monaco Grand Prix,77.928,79.14733333,79.8224,25,MEDIUM,1,21,10,1,0,22.209375,43.3175,52.51875,0,77.001
ALB,Williams,Monaco Grand Prix,77.096,78.101,79.1032,26,MEDIUM,1,22,10,1,0,22.209375,43.3175,52.51875,0,76.556
ALB,Williams,Monaco Grand Prix,77.001,77.34166667,78.3078,27,MEDIUM,1,23,10,1,0,22.209375,43.3175,52.51875,0,76.954
ALB,Williams,Monaco Grand Prix,76.556,76.88433333,77.572,28,MEDIUM,1,24,10,1,0,22.209375,43.3175,52.51875,0,77.653
ALB,Williams,Monaco Grand Prix,76.954,76.837,77.107,29,MEDIUM,1,25,10,1,0,22.209375,43.3175,52.51875,0,77.264
ALB,Williams,Monaco Grand Prix,77.653,77.05433333,77.052,30,MEDIUM,1,26,10,1,0,22.209375,43.3175,52.51875,0,77.185
ALB,Williams,Monaco Grand Prix,77.264,77.29033333,77.0856,31,MEDIUM,1,27,10,1,0,22.209375,43.3175,52.51875,0,76.701
ALB,Williams,Monaco Grand Prix,77.185,77.36733333,77.1224,32,MEDIUM,1,28,9,1,0,22.209375,43.3175,52.51875,0,76.969
ALB,Williams,Monaco Grand Prix,76.701,77.05,77.1514,33,MEDIUM,1,29,9,1,0,22.209375,43.3175,52.51875,0,76.888
ALB,Williams,Monaco Grand Prix,76.969,76.95166667,77.1544,34,MEDIUM,1,30,9,1,0,22.209375,43.3175,52.51875,0,76.87
ALB,Williams,Monaco Grand Prix,76.888,76.85266667,77.0014,35,MEDIUM,1,31,8,1,0,22.209375,43.3175,52.51875,0,80.232
ALB,Williams,Monaco Grand Prix,76.87,76.909,76.9226,10,MEDIUM,2,34,10,1,0,22.209375,43.3175,52.51875,0,76.381
ALB,Williams,Monaco Grand Prix,80.232,77.99666667,77.532,11,MEDIUM,2,35,10,1,0,22.209375,43.3175,52.51875,0,76.185
ALB,Williams,Monaco Grand Prix,76.381,77.82766667,77.468,12,MEDIUM,2,36,10,1,0,22.209375,43.3175,52.51875,0,76.153
ALB,Williams,Monaco Grand Prix,76.185,77.59933333,77.3112,13,MEDIUM,2,37,9,12,0,22.209375,43.3175,52.51875,0,75.529
ALB,Williams,Monaco Grand Prix,76.153,76.23966667,77.1642,14,MEDIUM,2,38,9,1,0,22.209375,43.3175,52.51875,0,75.303
ALB,Williams,Monaco Grand Prix,75.529,75.95566667,76.896,15,MEDIUM,2,39,9,1,0,22.209375,43.3175,52.51875,0,78.819
ALB,Williams,Monaco Grand Prix,75.303,75.66166667,75.9102,2,HARD,3,42,10,1,0,22.209375,43.3175,52.51875,0,78.638
ALB,Williams,Monaco Grand Prix,78.819,76.55033333,76.3978,3,HARD,3,43,10,1,0,22.209375,43.3175,52.51875,0,79.225
ALB,Williams,Monaco Grand Prix,78.638,77.58666667,76.8884,4,HARD,3,44,10,1,0,22.209375,43.3175,52.51875,0,79.224
ALB,Williams,Monaco Grand Prix,79.225,78.894,77.5028,5,HARD,3,45,10,1,0,22.209375,43.3175,52.51875,0,79.332
ALB,Williams,Monaco Grand Prix,79.224,79.029,78.2418,6,HARD,3,46,10,1,0,22.209375,43.3175,52.51875,0,79.173
ALB,Williams,Monaco Grand Prix,79.332,79.26033333,79.0476,7,HARD,3,47,10,1,0,22.209375,43.3175,52.51875,0,80.193
ALB,Williams,Monaco Grand Prix,79.173,79.243,79.1184,8,HARD,3,48,11,1,0,22.209375,43.3175,52.51875,0,78.234
ALB,Williams,Monaco Grand Prix,80.193,79.566,79.4294,9,HARD,3,49,11,1,0,22.209375,43.3175,52.51875,0,79.166
ALB,Williams,Monaco Grand Prix,78.234,79.2,79.2312,10,HARD,3,50,11,1,0,22.209375,43.3175,52.51875,0,79.828
ALB,Williams,Monaco Grand Prix,79.166,79.19766667,79.2196,11,HARD,3,51,11,1,0,22.209375,43.3175,52.51875,0,80.13
ALB,Williams,Monaco Grand Prix,79.828,79.076,79.3188,12,HARD,3,52,11,1,0,22.209375,43.3175,52.51875,0,79.403
ALB,Williams,Monaco Grand Prix,80.13,79.708,79.5102,13,HARD,3,53,11,1,0,22.209375,43.3175,52.51875,0,77.389
ALB,Williams,Monaco Grand Prix,79.403,79.787,79.3522,14,HARD,3,54,11,1,0,22.209375,43.3175,52.51875,0,77.086
ALB,Williams,Monaco Grand Prix,77.389,78.974,79.1832,15,HARD,3,55,11,1,0,22.209375,43.3175,52.51875,0,79.159
ALB,Williams,Monaco Grand Prix,77.086,77.95933333,78.7672,16,HARD,3,56,11,1,0,22.209375,43.3175,52.51875,0,76.136
ALB,Williams,Monaco Grand Prix,79.159,77.878,78.6334,17,HARD,3,57,11,1,0,22.209375,43.3175,52.51875,0,75.795
ALB,Williams,Monaco Grand Prix,76.136,77.46033333,77.8346,18,HARD,3,58,11,1,0,22.209375,43.3175,52.51875,0,75.509
ALB,Williams,Monaco Grand Prix,75.795,77.03,77.113,19,HARD,3,59,11,1,0,22.209375,43.3175,52.51875,0,75.726
ALB,Williams,Monaco Grand Prix,75.509,75.81333333,76.737,20,HARD,3,60,11,1,0,22.209375,43.3175,52.51875,0,76.046
ALB,Williams,Monaco Grand Prix,75.726,75.67666667,76.465,21,HARD,3,61,11,1,0,22.209375,43.3175,52.51875,0,76.37
ALB,Williams,Monaco Grand Prix,76.046,75.76033333,75.8424,22,HARD,3,62,10,1,0,22.209375,43.3175,52.51875,0,75.082
ALB,Williams,Monaco Grand Prix,76.37,76.04733333,75.8892,23,HARD,3,63,10,1,0,22.209375,43.3175,52.51875,0,76.228
ALB,Williams,Monaco Grand Prix,75.082,75.83266667,75.7466,24,HARD,3,64,9,1,0,22.209375,43.3175,52.51875,0,75.156
ALB,Williams,Monaco Grand Prix,76.228,75.89333333,75.8904,25,HARD,3,65,9,1,0,22.209375,43.3175,52.51875,0,74.87
ALB,Williams,Monaco Grand Prix,75.156,75.48866667,75.7764,26,HARD,3,66,9,1,0,22.209375,43.3175,52.51875,0,74.928
ALB,Williams,Monaco Grand Prix,74.87,75.418,75.5412,27,HARD,3,67,9,1,0,22.209375,43.3175,52.51875,0,74.885
ALB,Williams,Monaco Grand Prix,74.928,74.98466667,75.2528,28,HARD,3,68,9,1,0,22.209375,43.3175,52.51875,0,76.79
ALB,Williams,Monaco Grand Prix,74.885,74.89433333,75.2134,29,HARD,3,69,9,1,0,22.209375,43.3175,52.51875,0,76.01
ALB,Williams,Monaco Grand Prix,76.79,75.53433333,75.3258,30,HARD,3,70,9,1,0,22.209375,43.3175,52.51875,0,75.751
ALB,Williams,Monaco Grand Prix,76.01,75.895,75.4966,31,HARD,3,71,9,1,0,22.209375,43.3175,52.51875,0,75.87
ALB,Williams,Monaco Grand Prix,75.751,76.18366667,75.6728,32,HARD,3,72,9,1,0,22.209375,43.3175,52.51875,0,75.15
ALB,Williams,Monaco Grand Prix,75.87,75.877,75.8612,33,HARD,3,73,9,1,0,22.209375,43.3175,52.51875,0,74.597
ALB,Williams,Monaco Grand Prix,75.15,75.59033333,75.9142,34,HARD,3,74,9,1,0,22.209375,43.3175,52.51875,0,74.6
ALB,Williams,Monaco Grand Prix,74.597,75.20566667,75.4756,35,HARD,3,75,9,1,0,22.209375,43.3175,52.51875,0,74.776
ALO,Aston Martin,Monaco Grand Prix,82.183,80.50333333,80.5748,11,HARD,1,10,6,2,0,22.209375,43.3175,52.51875,0,77.469
ALO,Aston Martin,Monaco Grand Prix,80.167,80.485,80.4202,12,HARD,1,11,6,21,0,22.209375,43.3175,52.51875,0,77.319
ALO,Aston Martin,Monaco Grand Prix,77.469,79.93966667,79.8292,13,HARD,1,12,6,1,0,22.209375,43.3175,52.51875,0,76.411
ALO,Aston Martin,Monaco Grand Prix,77.319,78.31833333,79.2486,14,HARD,1,13,6,1,0,22.209375,43.3175,52.51875,0,76.295
ALO,Aston Martin,Monaco Grand Prix,76.411,77.06633333,78.7098,15,HARD,1,14,5,1,0,22.209375,43.3175,52.51875,0,75.593
ALO,Aston Martin,Monaco Grand Prix,76.295,76.675,77.5322,16,HARD,1,15,5,1,0,22.209375,43.3175,52.51875,0,76.84
ALO,Aston Martin,Monaco Grand Prix,75.593,76.09966667,76.6174,3,HARD,2,18,7,1,0,22.209375,43.3175,52.51875,0,77.226
ALO,Aston Martin,Monaco Grand Prix,76.84,76.24266667,76.4916,4,HARD,2,19,6,1,0,22.209375,43.3175,52.51875,0,77.267
ALO,Aston Martin,Monaco Grand Prix,77.226,76.553,76.473,5,HARD,2,20,6,1,0,22.209375,43.3175,52.51875,0,77.921
ALO,Aston Martin,Monaco Grand Prix,77.267,77.111,76.6442,6,HARD,2,21,6,1,0,22.209375,43.3175,52.51875,0,78.938
ALO,Aston Martin,Monaco Grand Prix,77.921,77.47133333,76.9694,7,HARD,2,22,6,1,0,22.209375,43.3175,52.51875,0,77.947
ALO,Aston Martin,Monaco Grand Prix,78.938,78.042,77.6384,8,HARD,2,23,6,1,0,22.209375,43.3175,52.51875,0,77.748
ALO,Aston Martin,Monaco Grand Prix,77.947,78.26866667,77.8598,9,HARD,2,24,6,1,0,22.209375,43.3175,52.51875,0,77.685
ALO,Aston Martin,Monaco Grand Prix,77.748,78.211,77.9642,10,HARD,2,25,6,1,0,22.209375,43.3175,52.51875,0,76.293
ALO,Aston Martin,Monaco Grand Prix,77.685,77.79333333,78.0478,11,HARD,2,26,6,1,0,22.209375,43.3175,52.51875,0,76.744
ALO,Aston Martin,Monaco Grand Prix,76.293,77.242,77.7222,12,HARD,2,27,6,1,0,22.209375,43.3175,52.51875,0,76.414
ALO,Aston Martin,Monaco Grand Prix,76.744,76.90733333,77.2834,13,HARD,2,28,6,1,0,22.209375,43.3175,52.51875,0,76.279
ALO,Aston Martin,Monaco Grand Prix,76.414,76.48366667,76.9768,14,HARD,2,29,6,1,0,22.209375,43.3175,52.51875,0,77.307
ALO,Aston Martin,Monaco Grand Prix,76.279,76.479,76.683,15,HARD,2,30,6,1,0,22.209375,43.3175,52.51875,0,76.142
ALO,Aston Martin,Monaco Grand Prix,77.307,76.66666667,76.6074,16,HARD,2,31,6,1,0,22.209375,43.3175,52.51875,0,76.088
ALO,Aston Martin,Monaco Grand Prix,76.142,76.576,76.5772,17,HARD,2,32,6,1,0,22.209375,43.3175,52.51875,0,75.823
ALO,Aston Martin,Monaco Grand Prix,76.088,76.51233333,76.446,18,HARD,2,33,6,1,0,22.209375,43.3175,52.51875,0,77.347
ALO,Aston Martin,Monaco Grand Prix,75.823,76.01766667,76.3278,19,HARD,2,34,6,1,0,22.209375,43.3175,52.51875,0,76.024
ALO,Aston Martin,Monaco Grand Prix,77.347,76.41933333,76.5414,20,HARD,2,35,6,1,0,22.209375,43.3175,52.51875,0,76.2
ANT,Mercedes,Monaco Grand Prix,83.326,81.799,81.3062,10,HARD,1,10,14,2,0,22.209375,43.3175,52.51875,0,79.894
ANT,Mercedes,Monaco Grand Prix,81.523,81.90866667,81.5354,11,HARD,1,11,14,21,0,22.209375,43.3175,52.51875,0,79.788
ANT,Mercedes,Monaco Grand Prix,79.894,81.581,81.3628,12,HARD,1,12,13,1,0,22.209375,43.3175,52.51875,0,78.868
ANT,Mercedes,Monaco Grand Prix,79.788,80.40166667,81.0816,13,HARD,1,13,13,1,0,22.209375,43.3175,52.51875,0,79.075
ANT,Mercedes,Monaco Grand Prix,78.868,79.51666667,80.6798,14,HARD,1,14,13,1,0,22.209375,43.3175,52.51875,0,79.858
ANT,Mercedes,Monaco Grand Prix,79.075,79.24366667,79.8296,15,HARD,1,15,13,1,0,22.209375,43.3175,52.51875,0,80.745
ANT,Mercedes,Monaco Grand Prix,79.858,79.267,79.4966,16,HARD,1,16,13,1,0,22.209375,43.3175,52.51875,0,81.182
ANT,Mercedes,Monaco Grand Prix,80.745,79.89266667,79.6668,17,HARD,1,17,13,1,0,22.209375,43.3175,52.51875,0,80.136
ANT,Mercedes,Monaco Grand Prix,81.182,80.595,79.9456,18,HARD,1,18,13,1,0,22.209375,43.3175,52.51875,0,79.624
ANT,Mercedes,Monaco Grand Prix,80.136,80.68766667,80.1992,19,HARD,1,19,13,1,0,22.209375,43.3175,52.51875,0,78.842
ANT,Mercedes,Monaco Grand Prix,79.624,80.314,80.309,20,HARD,1,20,13,1,0,22.209375,43.3175,52.51875,0,77.914
ANT,Mercedes,Monaco Grand Prix,78.842,79.534,80.1058,21,HARD,1,21,13,1,0,22.209375,43.3175,52.51875,0,77.273
ANT,Mercedes,Monaco Grand Prix,77.914,78.79333333,79.5396,22,HARD,1,22,13,1,0,22.209375,43.3175,52.51875,0,76.973
ANT,Mercedes,Monaco Grand Prix,77.273,78.00966667,78.7578,23,HARD,1,23,13,1,0,22.209375,43.3175,52.51875,0,76.939
ANT,Mercedes,Monaco Grand Prix,76.973,77.38666667,78.1252,24,HARD,1,24,13,1,0,22.209375,43.3175,52.51875,0,78.777
ANT,Mercedes,Monaco Grand Prix,76.939,77.06166667,77.5882,25,HARD,1,25,13,1,0,22.209375,43.3175,52.51875,0,79.479
ANT,Mercedes,Monaco Grand Prix,78.777,77.563,77.5752,26,HARD,1,26,13,1,0,22.209375,43.3175,52.51875,0,79.446
ANT,Mercedes,Monaco Grand Prix,79.479,78.39833333,77.8882,27,HARD,1,27,13,1,0,22.209375,43.3175,52.51875,0,79.91
ANT,Mercedes,Monaco Grand Prix,79.446,79.234,78.3228,28,HARD,1,28,13,1,0,22.209375,43.3175,52.51875,0,79.074
ANT,Mercedes,Monaco Grand Prix,79.91,79.61166667,78.9102,29,HARD,1,29,13,1,0,22.209375,43.3175,52.51875,0,80.406
ANT,Mercedes,Monaco Grand Prix,79.074,79.47666667,79.3372,30,HARD,1,30,13,1,0,22.209375,43.3175,52.51875,0,79.809
ANT,Mercedes,Monaco Grand Prix,80.406,79.79666667,79.663,31,HARD,1,31,13,1,0,22.209375,43.3175,52.51875,0,79.689
ANT,Mercedes,Monaco Grand Prix,79.809,79.763,79.729,32,HARD,1,32,13,1,0,22.209375,43.3175,52.51875,0,79.344
ANT,Mercedes,Monaco Grand Prix,79.689,79.968,79.7776,33,HARD,1,33,13,1,0,22.209375,43.3175,52.51875,0,78.763
ANT,Mercedes,Monaco Grand Prix,79.344,79.614,79.6644,34,HARD,1,34,13,1,0,22.209375,43.3175,52.51875,0,79.458
ANT,Mercedes,Monaco Grand Prix,78.763,79.26533333,79.6022,35,HARD,1,35,13,1,0,22.209375,43.3175,52.51875,0,79.869
ANT,Mercedes,Monaco Grand Prix,79.458,79.18833333,79.4126,36,HARD,1,36,13,1,0,22.209375,43.3175,52.51875,0,78.87
ANT,Mercedes,Monaco Grand Prix,79.869,79.36333333,79.4246,37,HARD,1,37,12,12,0,22.209375,43.3175,52.51875,0,78.381
ANT,Mercedes,Monaco Grand Prix,78.87,79.399,79.2608,38,HARD,1,38,12,1,0,22.209375,43.3175,52.51875,0,78.721
ANT,Mercedes,Monaco Grand Prix,78.381,79.04,79.0682,39,HARD,1,39,12,1,0,22.209375,43.3175,52.51875,0,78.95
ANT,Mercedes,Monaco Grand Prix,78.721,78.65733333,79.0598,40,HARD,1,40,12,1,0,22.209375,43.3175,52.51875,0,78.06
ANT,Mercedes,Monaco Grand Prix,78.95,78.684,78.9582,41,HARD,1,41,12,1,0,22.209375,43.3175,52.51875,0,77.12
ANT,Mercedes,Monaco Grand Prix,78.06,78.577,78.5964,42,HARD,1,42,12,1,0,22.209375,43.3175,52.51875,0,78.31
ANT,Mercedes,Monaco Grand Prix,77.12,78.04333333,78.2464,43,HARD,1,43,12,1,0,22.209375,43.3175,52.51875,0,78.885
ANT,Mercedes,Monaco Grand Prix,78.31,77.83,78.2322,44,HARD,1,44,12,1,0,22.209375,43.3175,52.51875,0,79.251
ANT,Mercedes,Monaco Grand Prix,78.885,78.105,78.265,45,HARD,1,45,12,1,0,22.209375,43.3175,52.51875,0,79.265
ANT,Mercedes,Monaco Grand Prix,79.251,78.81533333,78.3252,46,HARD,1,46,12,1,0,22.209375,43.3175,52.51875,0,80.131
